Communication Round,Accuracy
0,0.047353316
1,0.060267854
2,0.050860967
3,0.06804847
4,0.07780612
5,0.07158801
6,0.108258925
7,0.10762117
8,0.09167729
9,0.12126913
10,0.14151785
11,0.12822066
12,0.15497449
13,0.14620535
14,0.17123725
15,0.16725127
16,0.16533801
17,0.1916454
18,0.19228315
19,0.20369898
20,0.23064412
21,0.20315687
22,0.2155931
23,0.2283482
24,0.21686861
25,0.21240433
26,0.22659437
27,0.2139987
